time,head_sea,routine,salinity_lake,salinity_sea,ship_volume_lake_to_sea,ship_volume_sea_to_lake,t_flushing,t_level,t_open_lake,t_open_sea
11583490.999999736,0.3035,3,,,,,,158.00000004,,
11583649.000000209,0.3035,4,,,,1452.214863217,,,,1267.999999690801
11585096.999999858,0.5532,1,,,,,,183.00000006,,
11585279.999999888,0.5532,2,,,489.51806265000005,,,,1158.9999999850988,
11586618.999999832,0.695,3,,,,,,194.00000010000002,,
11586812.999999918,0.695,4,,,,151.755575592,,,,1034.999999916181
11588027.999999793,0.7654000000000001,1,,,,,,199.00000002,,
11588226.999999791,0.7654000000000001,2,,,0.0,,,,395.9999995306134,
11588802.99999991,0.8041,3,,,,,,200.99999982,,
11589003.999999747,0.8041,4,,,,46.162143493,,,,588.0000004079193
11589772.000000114,0.8602,1,,,,,,203.99999993999998,,
11589976.000000024,0.8602,2,,,1510.8185904129998,,,,1165.0000001303852,
11591321.000000112,0.9635,3,,,,,,210.99999989999998,,
11591531.999999773,0.9635,4,,,,73.603207416,,,,1269.0000005532056
11592981.000000285,1.0718999999999999,1,,,,,,217.00000002000002,,
11593198.000000091,1.0718999999999999,2,,,70.74079635900011,,,,423.00000018440187,
11593801.000000235,1.097,3,,,,,,219.00000006,,
11594019.999999879,1.097,4,,,,54.791481812,,,,1085.9999998938292
11595285.999999732,1.1423,1,,,,,,221.0000001,,
11595506.999999844,1.1423,2,,,0.0,,,,845.0000007636845,
11596531.999999937,1.18,3,,,,,,222.00000011999998,,
11596754.000000283,1.18,4,,,,28.867018224,,,,216.00000020116568
11597149.999999814,1.1818,1,,,,,,222.99999996,,
11597372.999999765,1.1818,2,,,465.33319967299985,,,,517.0000001555309,
11598069.999999879,1.1843000000000001,3,,,,,,222.99999996,,
11598292.99999983,1.1843000000000001,4,,,,5.449684619,,,,521.000000461936
11598994.00000025,1.1869,1,,,,,,222.99999996,,
11599217.000000201,1.1869,2,,,25.77140862999977,,,,277.9999996069819,
11599674.999999767,1.1888,3,,,,,,223.00000014,,
11599898.000000346,1.1888,4,,,,12.140502196,,,,1636.9999998249114
11601715.00000013,1.0924,1,,,,,,217.99999986,,
11601933.000000171,1.0924,2,,,618.49564166,,,,461.9999998714775,
11602575.0,1.0399,3,,,,,,214.99999998,,
11602789.999999966,1.0399,4,,,,58.328438046,,,,1500.9999994654208
11604471.000000019,0.8884,1,,,,,,207.0,,
11604678.000000004,0.8884,2,,,1255.172219177,,,,573.0000000447035,
11605431.000000006,0.7845,3,,,,,,200.00000004,,
11605631.000000238,0.7845,4,,,,0.0,,,,2482.000000588596
11608293.000000156,0.488,1,,,,,,178.00000014,,
11608471.000000276,0.488,2,,,8.86515302700002,,,,578.0000005848706,
11609229.00000019,0.3996,3,,,,,,169.00000014,,
11609398.000000091,0.3996,4,,,,24.943990518,,,,39837.00000029057
11649415.000000339,0.4274,1,,,,,,171.99999996,,
11649587.000000313,0.4274,2,,,387.5617462,,,,766.9999988749623,
11650533.999999776,0.35860000000000003,3,,,,,,163.99999998,,
11650697.999999765,0.35860000000000003,4,,,,428.404361407,,,,896.9999997178093
11651775.00000007,0.2414,1,,,,,,149.00000004,,
11651924.000000324,0.2414,2,,,5.423953481000012,,,,485.9999991953373,
11652590.000000108,0.1644,3,,,,,,134.99999994,,
11652725.000000233,0.1644,4,,,,58.151006197,,,,693.000000435859
11653597.999999998,0.0692,1,,,,,,109.00000014,,
11653707.000000332,0.0692,2,,,1077.739779065,,,,672.9999995324761,
11654559.999999823,-0.021699999999999997,3,,,,,,82.00000007999999,,
11654642.000000132,-0.021699999999999997,4,,,,142.200736342,,,,1555.0000007729977
11656377.000000235,-0.1932,1,,,,,,141.00000006000002,,
11656517.999999877,-0.1932,2,,,256.26496543299993,,,,1607.9999999608845,
11658305.999999795,-0.36729999999999996,3,,,,,,165.0,,
11658471.000000019,-0.36729999999999996,4,,,,910.682662777,,,,1990.999999595806
11660642.000000201,-0.5555,1,,,,,,184.00000008,,
11660825.999999838,-0.5555,2,,,155.59080074100007,,,,1289.000000199303,
11662294.999999996,-0.6561,3,,,,,,191.00000004,,
11662486.000000011,-0.6561,4,,,,10.217996804,,,,462.9999994765967
11663129.000000075,-0.6953999999999999,1,,,,,,193.99999986,,
11663323.00000016,-0.6953999999999999,2,,,640.189019396,,,,977.9999997932464,
11664480.999999912,-0.7593,3,,,,,,199.00000002,,
11664679.99999991,-0.7593,4,,,,39.905480853,,,,714.9999992921948
11665574.999999791,-0.7636,1,,,,,,199.00000002,,
11665773.99999979,-0.7636,2,,,8.588668706999897,,,,350.00000009313226,
11666303.99999984,-0.7454,3,,,,,,196.99999997999998,,
11666501.0,-0.7454,4,,,,79.508062085,,,,424.9999993946403
11667105.999999981,-0.7253000000000001,1,,,,,,196.00000014,,
11667301.999999909,-0.7253000000000001,2,,,68.27058588000011,,,,1571.0000007413328,
11669052.99999998,-0.5862,3,,,,,,186.00000011999998,,
11669239.000000082,-0.5862,4,,,,1479.760043154,,,,1827.0000002346933
11671246.000000276,-0.15969999999999998,1,,,,,,133.99999992,,
11671380.000000168,-0.15969999999999998,2,,,172.82628972999998,,,,1528.0000001192093,
11673088.000000246,0.1446,3,,,,,,131.00000004,,
11673219.000000063,0.1446,4,,,,1688.484307614,,,,939.99999971129
11674338.999999734,0.3183,1,,,,,,160.00000008,,
11674499.000000045,0.3183,2,,,85.52861530500002,,,,774.9999994877726,
11675454.00000012,0.47319999999999995,3,,,,,,175.99999986,,
11675629.999999773,0.47319999999999995,4,,,,433.871286807,,,,605.9999995864928
11676415.999999944,0.5391,1,,,,,,181.99999997999998,,
11676597.999999743,0.5391,2,,,29.276750935999985,,,,487.9999996628612,
11677265.999999993,0.5745,3,,,,,,185.0000001,,
11677450.999999862,0.5745,4,,,,783.988276448,,,,682.9999993555248
11678313.999999803,0.6181,1,,,,,,188.99999993999998,,
11678502.99999998,0.6181,2,,,38.77736768499972,,,,1868.0000003892928,
11680551.000000328,0.7250000000000001,3,,,,,,196.99999997999998,,
11680747.999999858,0.7250000000000001,4,,,,0.0,,,,216.00000020116568
11681144.000000019,0.7563000000000001,1,,,,,,198.0,,
11681341.999999784,0.7563000000000001,2,,,14.644547552999938,,,,251.99999981559813,
11681774.000000186,0.7895,3,,,,,,200.00000004,,
11681973.99999979,0.7895,4,,,,10.876773996,,,,319.0000010188669
11682473.000000138,0.8264,1,,,,,,201.99999984,,
11682675.000000209,0.8264,2,,,0.0,,,,710.0000000093132,
11683565.000000177,0.859,3,,,,,,205.00000014,,
11683770.00000032,0.859,4,,,,26.13099953,,,,215.9999989438802
11684165.999999851,0.8673000000000001,1,,,,,,204.99999996,,
11684370.999999996,0.8673000000000001,2,,,9.26332062900019,,,,278.00000086426735,
11684829.00000019,0.8765,3,,,,,,205.99999998,,
11685034.99999994,0.8765,4,,,,8.444065889,,,,732.9999997280538
11685948.000000253,0.8921,1,,,,,,205.99999998,,
11686154.000000004,0.8921,2,,,38.20038323099993,,,,464.0000003390014,
11686798.000000302,0.8969,3,,,,,,207.0,,
11687005.000000283,0.8969,4,,,,0.0,,,,215.9999989438802
11687400.999999814,0.8902,1,,,,,,205.99999998,,
11687607.000000194,0.8902,2,,,7.100663928999893,,,,215.99999957252294,
11688003.000000352,0.8835000000000001,3,,,,,,205.99999998,,
11688209.0000001,0.8835000000000001,4,,,,8.563759436,,,,552.9999991413206
11688941.999999829,0.873,1,,,,,,205.99999998,,
11689148.000000209,0.873,2,,,43.82687254999996,,,,385.9999997075647,
11689713.999999873,0.8645,3,,,,,,204.99999996,,
11689919.000000019,0.8645,4,,,,43.718507418,,,,354.9999993760139
11690453.999999981,0.8367,1,,,,,,203.0000001,,
11690657.000000287,0.8367,2,,,1411.9785229189997,,,,527.9999989550561,
11691364.999999829,0.7735000000000001,3,,,,,,200.00000004,,
11691565.00000006,0.7735000000000001,4,,,,0.0,,,,2671.9999997410923
11694416.99999976,0.5324,1,,,,,,180.99999996,,
11694597.999999952,0.5324,2,,,10.009412941999926,,,,216.00000020116568,
11694994.000000112,0.46830000000000005,3,,,,,,175.99999986,,
11695169.999999762,0.46830000000000005,4,,,,0.0,,,,29311.99999982491
11724662.000000175,0.2897,1,,,,,,154.99999998,,
11724816.999999946,0.2897,2,,,375.936289718,,,,315.00000008381903,
11725311.999999989,0.2988,3,,,,,,157.00000002000002,,
11725469.000000227,0.2988,4,,,,0.0,,,,8313.999999733642
11733962.999999918,0.39749999999999996,1,,,,,,168.9999999,,
11734131.999999821,0.39749999999999996,2,,,1354.478840541,,,,448.9999999757856,
11734760.999999754,0.382,3,,,,,,167.00000004,,
11734927.999999817,0.382,4,,,,1871.248884402,,,,900.0000004190952
11736008.000000194,0.3577,1,,,,,,165.0,,
11736172.999999788,0.3577,2,,,0.0,,,,1203.9999998174608,
11737557.000000194,0.301,3,,,,,,158.00000004,,
11737715.000000037,0.301,4,,,,484.62923681,,,,380.00000081956387
11738275.000000186,0.2571,1,,,,,,151.00000008,,
11738426.00000028,0.2571,2,,,27.558087442000044,,,,441.9999989680946,
11739047.999999836,0.2098,3,,,,,,143.99999993999998,,
11739192.000000179,0.2098,4,,,,0.0,,,,216.00000020116568
11739588.000000339,0.1768,1,,,,,,138.0,,
11739725.999999907,0.1768,2,,,79.51048680400001,,,,318.9999997615814,
11740225.000000257,0.13799999999999998,3,,,,,,129.0,,
11740354.000000237,0.13799999999999998,4,,,,501.947918763,,,,639.0000003855675
11741172.999999952,0.05829999999999999,1,,,,,,103.99999998,,
11741276.999999747,0.05829999999999999,2,,,23.814871035999985,,,,869.9999996926636,
11742327.000000026,-0.050699999999999995,3,,,,,,100.99999992,,
11742427.999999747,-0.050699999999999995,4,,,,153.327555219,,,,603.0000001424924
11743210.999999847,-0.134299999,1,,,,,,129.0,,
11743339.999999829,-0.134299999,2,,,1671.711131257,,,,878.999999910593,
11744399.000000324,-0.24409999999999998,3,,,,,,148.99999986,,
11744547.999999952,-0.24409999999999998,4,,,,591.147767018,,,,1524.000000441447
11746252.00000035,-0.403699999,1,,,,,,169.99999992,,
11746421.999999858,-0.403699999,2,,,105.03473492300009,,,,674.0000003948808,
11747276.00000021,-0.4919,3,,,,,,178.00000014,,
11747454.00000033,-0.4919,4,,,,1846.676818137,,,,843.9999999012798
11748478.00000019,-0.5806,1,,,,,,185.0000001,,
11748663.00000006,-0.5806,2,,,1459.337451754,,,,1041.9999996665865,
11749885.000000313,-0.6744,3,,,,,,192.99999984,,
11750078.000000166,-0.6744,4,,,,1116.541586179,,,,1788.0000005476177
11752046.000000043,-0.7963,1,,,,,,201.00000006000002,,
11752246.99999988,-0.7963,2,,,152.21442010500004,,,,1104.9999999348074,
11753531.999999773,-0.8499,3,,,,,,204.00000012,,
11753736.000000313,-0.8499,4,,,,39.565025689,,,,464.99999994412065
11754381.000000216,-0.8805999999999999,1,,,,,,205.99999998,,
11754586.999999965,-0.8805999999999999,2,,,50.10168744600014,,,,488.0000009201467,
11755255.000000214,-0.873899999,3,,,,,,205.99999998,,
11755460.999999963,-0.873899999,4,,,,863.755873809,,,,1560.9999996609986
11757202.000000212,-0.7224,1,,,,,,196.00000014,,
11757398.000000138,-0.7224,2,,,1327.599939158,,,,3343.999999668449,
11760921.999999765,-0.15940000000000001,3,,,,,,135.00000012,,
11761056.99999989,-0.15940000000000001,4,,,,1632.434209423,,,,1950.000000698492
11763186.999999918,0.1975,1,,,,,,141.9999999,,
11763328.999999795,0.1975,2,,,871.3312571650001,,,,1850.999999558553,
11765359.99999994,0.45709999999999995,3,,,,,,174.0,,
11765533.999999752,0.45709999999999995,4,,,,1102.50927024,,,,1027.9999995371327
11766741.999999877,0.5398000000000001,1,,,,,,181.99999997999998,,
11766924.000000302,0.5398000000000001,2,,,1335.422521116,,,,824.9999998603016,
11767929.00000012,0.5859,3,,,,,,185.99999988,,
11768115.000000224,0.5859,4,,,,1308.652758772,,,,1030.0000006332994
11769325.000000186,0.6404,1,,,,,,190.00000002,,
11769514.999999966,0.6404,2,,,1853.398749033,,,,1233.999999286607,
11770928.99999984,0.729399999,3,,,,,,196.99999997999998,,
11771126.0,0.729399999,4,,,,1773.977520813,,,,1063.9999997802079
11772369.99999974,0.8095,1,,,,,,202.00000008,,
11772571.99999981,0.8095,2,,,332.474993736,,,,881.000000378117,
11773633.000000147,0.8499,3,,,,,,205.00000014,,
11773838.00000029,0.8499,4,,,,486.555336717,,,,694.0000000409782
11774712.00000029,0.8649,1,,,,,,204.99999996,,
11774916.999999806,0.8649,2,,,0.0,,,,395.00000055413693,
11775492.000000319,0.8756999999999999,3,,,,,,204.99999996,,
11775696.999999834,0.8756999999999999,4,,,,1562.120883598,,,,429.9999999348074
11776306.999999728,0.8871,1,,,,,,207.00000018,,
11776514.000000339,0.8871,2,,,16.548282453999946,,,,528.0000002123415,
11777221.99999988,0.8764,3,,,,,,204.99999996,,
11777427.000000026,0.8764,4,,,,1840.986928038,,,,550.9999999310821
11778157.999999914,0.8582000000000001,1,,,,,,204.99999996,,
11778363.00000006,0.8582000000000001,2,,,1508.515874678,,,,708.9999991469085,
11779251.999999791,0.8369,3,,,,,,203.0000001,,
11779455.000000097,0.8369,4,,,,0.0,,,,413.9999999664724
11780049.000000022,0.8214,1,,,,,,203.0000001,,
11780252.000000328,0.8214,2,,,50.43688601200006,,,,288.0000000586733,
11780720.000000345,0.7717,3,,,,,,199.00000002,,
11780919.000000343,0.7717,4,,,,12.345968414,,,,3359.999999636784
11784458.999999939,0.4478,1,,,,,,174.0,,
11784632.99999975,0.4478,2,,,11.458571872999983,,,,28949.999999441206,
11813762.99999978,0.4645,3,,,,,,175.00000002,,
11813937.999999825,0.4645,4,,,,0.0,,,,6718.999999668449
11820837.000000082,0.5931,1,,,,,,185.99999988,,
11821023.000000184,0.5931,2,,,12.669455094,,,,216.00000020116568,
11821419.000000343,0.5947,3,,,,,,186.9999999,,
11821606.000000052,0.5947,4,,,,0.0,,,,767.999999737367
11822553.999999747,0.5978,1,,,,,,187.00000014,,
11822741.000000086,0.5978,2,,,8.310649758000181,,,,216.00000020116568,
11823137.000000244,0.5994999999999999,3,,,,,,186.9999999,,
11823323.999999952,0.5994999999999999,4,,,,851.288457082,,,,770.000000204891
11824274.000000115,0.5629,1,,,,,,183.99999984,,
11824457.99999975,0.5629,2,,,0.0,,,,697.9999997187406,
11825336.000000056,0.5215000000000001,3,,,,,,180.99999996,,
11825517.00000025,0.5215000000000001,4,,,,57.477505256,,,,452.0000000484288
11826149.000000255,0.49,1,,,,,,177.00000011999998,,
11826326.000000142,0.49,2,,,29.47579056899997,,,,386.99999931268394,
11826893.000000041,0.461,3,,,,,,175.00000002,,
11827068.000000086,0.461,4,,,,491.154087243,,,,799.0000000689179
11828047.000000114,0.3598,1,,,,,,163.99999998,,
11828211.000000104,0.3598,2,,,98.50030234899992,,,,554.9999996088445,
11828946.000000298,0.27990000000000004,3,,,,,,153.99999996,,
11829099.999999836,0.27990000000000004,4,,,,18.419758259,,,,356.0000002384186
11829636.000000034,0.2185,1,,,,,,145.99999998,,
11829782.000000216,0.2185,2,,,61.78909297000001,,,,350.00000009313226,
11830312.000000268,0.1584,3,,,,,,133.99999992,,
11830446.00000016,0.1584,4,,,,114.061338635,,,,821.0000001825392
11831447.0000003,0.0601,1,,,,,,105.0,,
11831552.000000328,0.0601,2,,,114.54620204699998,,,,747.0000004861504,
11832479.000000143,-0.028799999999999992,3,,,,,,87.99999983999999,,
11832566.99999997,-0.028799999999999992,4,,,,691.576702651,,,,3279.999999795109
11836027.00000035,-0.3237,1,,,,,,159.9999999,,
11836187.000000034,-0.3237,2,,,1629.279266893,,,,2201.9999992568046,
11838568.999999877,-0.5096,3,,,,,,179.99999994,,
11838748.999999836,-0.5096,4,,,,618.0323608,,,,2181.000000005588
11841109.999999799,-0.6578999999999999,1,,,,,,192.00000006,,
11841302.000000048,-0.6578999999999999,2,,,599.137865163,,,,1237.0000006165355,
11842718.999999994,-0.7283,3,,,,,,196.99999997999998,,
11842916.000000155,-0.7283,4,,,,50.351623525,,,,1168.9999998081475
11844264.999999922,-0.7927,1,,,,,,199.99999979999998,,
11844465.000000153,-0.7927,2,,,224.1697635559999,,,,909.9999996135011,
11845555.000000354,-0.7511,3,,,,,,198.0,,
11845753.00000012,-0.7511,4,,,,86.365414939,,,,1385.0000000093132
11847318.000000086,-0.5602,1,,,,,,184.00000008,,
11847502.00000035,-0.5602,2,,,159.25782879199994,,,,530.9999990276992,
11848212.999999966,-0.4631,3,,,,,,175.00000002,,
11848388.000000011,-0.4631,4,,,,16.938742357,,,,464.0000003390014
11849032.00000031,-0.3332,1,,,,,,160.99999992,,
11849193.000000227,-0.3332,2,,,207.39776212699996,,,,462.9999994765967,
11849836.00000029,-0.18119999999999997,3,,,,,,139.00000002,,
11849975.000000093,-0.18119999999999997,4,,,,1554.937196301,,,,791.0000007133931
11850946.000000136,0.028499999999999998,1,,,,,,87.99999983999999,,
11851033.999999963,0.028499999999999998,2,,,108.951047475,,,,585.9999999403954,
11851799.99999986,0.1897,3,,,,,,140.00000004,,
11851939.999999898,0.1897,4,,,,1908.6612686,,,,629.0000005625188
11852748.99999979,0.3025,1,,,,,,157.00000002000002,,
11852906.00000003,0.3025,2,,,76.99123651200011,,,,878.0000003054738,
11853964.000000292,0.40369999999999995,3,,,,,,168.9999999,,
11854133.000000194,0.40369999999999995,4,,,,38.27814285,,,,592.9999996908009
11854905.999999844,0.48219999999999996,1,,,,,,176.99999988,,
11855082.999999728,0.48219999999999996,2,,,32.71586817599996,,,,313.99999985005707,
11855577.000000164,0.5382,3,,,,,,181.99999997999998,,
11855758.999999963,0.5382,4,,,,332.211151309,,,,1162.000000057742
11857100.999999978,0.6113999999999999,1,,,,,,188.00000016,,
11857288.99999992,0.6113999999999999,2,,,28.286968189999925,,,,654.0000007487833,
11858122.999999998,0.6569,3,,,,,,191.00000004,,
11858314.000000013,0.6569,4,,,,4.507467274,,,,455.00000012107193
11858949.000000093,0.6936,1,,,,,,193.99999986,,
11859143.000000179,0.6936,2,,,0.0,,,,215.99999957252294,
11859539.000000339,0.7172999999999999,3,,,,,,194.99999988,,
11859734.000000032,0.7172999999999999,4,,,,93.096776497,,,,756.0000007040799
11860670.000000065,0.755,1,,,,,,198.0,,
11860867.99999983,0.755,2,,,19.04995220500018,,,,386.0000009648502,
11861434.000000125,0.7805,3,,,,,,199.99999979999998,,
11861633.999999728,0.7805,4,,,,8.277576815,,,,1594.0000004600734
11863408.000000147,0.834099999,1,,,,,,203.0000001,,
11863610.999999825,0.834099999,2,,,22.118973314000186,,,,742.9999995511025,
11864533.999999963,0.8434999999999999,3,,,,,,204.00000012,,
11864737.999999873,0.8434999999999999,4,,,,4.556532231,,,,318.9999997615814
11865237.00000022,0.8492999999999999,1,,,,,,204.00000012,,
11865441.00000013,0.8492999999999999,2,,,26.10830596300002,,,,1669.9999993667006,
11867291.000000086,0.819299999,3,,,,,,201.99999984,,
11867493.000000156,0.819299999,4,,,,9.864942238,,,,538.0000000353903
11868211.000000149,0.7706999999999999,1,,,,,,199.00000002,,
11868410.000000149,0.7706999999999999,2,,,26.905143064999947,,,,2176.0000007227063,
11870766.000000201,0.6089,3,,,,,,187.00000014,,
11870952.99999991,0.6089,4,,,,0.0,,,,394.9999999254942
11871527.999999793,0.5369,1,,,,,,181.99999997999998,,
11871710.00000022,0.5369,2,,,20.792022147000125,,,,215.9999989438802,
11872105.99999975,0.48229999999999995,3,,,,,,177.00000011999998,,
11872283.000000264,0.48229999999999995,4,,,,9.224635949,,,,17562.999999895692
11890026.000000117,-0.8517,1,,,,,,203.99999993999998,,
11890230.000000028,-0.8517,2,,,28.44046842499995,,,,11814.000000664964,
11902224.000000022,0.4242,3,,,,,,171.99999996,,
11902395.999999996,0.4242,4,,,,0.0,,,,824.0000002551824
11903400.000000209,0.45199999999999996,1,,,,,,174.0,,
11903574.000000022,0.45199999999999996,2,,,19.702981405999935,,,,578.0000005848706,
11904331.999999937,0.47530000000000006,3,,,,,,176.0000001,,
11904508.000000216,0.47530000000000006,4,,,,0.0,,,,215.9999989438802
11904903.999999747,0.48960000000000004,1,,,,,,178.00000014,,
11905081.999999866,0.48960000000000004,2,,,27.530551483999943,,,,216.00000020116568,
11905478.000000026,0.504,3,,,,,,178.99999992,,
11905656.99999975,0.504,4,,,,21.941945069,,,,1670.9999996004626
11907507.999999937,0.5393,1,,,,,,181.99999997999998,,
11907689.999999736,0.5393,2,,,7.230361480999932,,,,277.9999996069819,
11908147.99999993,0.5482,3,,,,,,182.99999982,,
11908330.999999959,0.5482,4,,,,42.769268105,,,,283.00000014714897
11908794.000000063,0.5572,1,,,,,,184.00000008,,
11908978.000000328,0.5572,2,,,1245.5949483080003,,,,794.99999913387,
11909953.000000048,0.5675,3,,,,,,184.00000008,,
11910137.000000313,0.5675,4,,,,25.893298022,,,,787.9999993834645
11911105.000000283,0.5547,1,,,,,,183.00000006,,
11911288.000000315,0.5547,2,,,59.633319777999986,,,,350.00000009313226,
11911817.999999737,0.5467,3,,,,,,183.00000006,,
11912000.999999769,0.5467,4,,,,26.873960273,,,,354.9999993760139
11912535.999999732,0.5387,1,,,,,,181.99999997999998,,
11912718.000000156,0.5387,2,,,28.86900554200008,,,,1285.0000005215406,
11914183.000000007,0.4772,3,,,,,,177.00000011999998,,
11914359.999999892,0.4772,4,,,,69.402603911,,,,391.0000002477318
11914931.000000099,0.4315,1,,,,,,171.99999996,,
11915103.000000073,0.4315,2,,,72.16246071500007,,,,616.000000666827,
11915899.000000069,0.37229999999999996,3,,,,,,166.00000002,,
11916064.999999898,0.37229999999999996,4,,,,79.558233432,,,,427.000000490807
11916672.000000346,0.325099999,1,,,,,,159.9999999,,
11916832.00000003,0.325099999,2,,,39.93820527499997,,,,423.00000018440187,
11917435.000000171,0.261199999,3,,,,,,152.0000001,,
11917586.999999871,0.261199999,4,,,,65.491186721,,,,552.0000007934868
11918318.999999994,0.177799999,1,,,,,,138.0,,
11918457.000000194,0.177799999,2,,,51.393630539000014,,,,859.9999998696148,
11919497.00000002,0.06649999999999999,3,,,,,,108.00000012,,
11919605.000000121,0.06649999999999999,4,,,,60.726168409,,,,426.99999986216426
11920211.99999994,-0.0010999999999999899,1,,,,,,39.000000119999996,,
11920251.000000257,-0.0010999999999999899,2,,,65.87405137100001,,,,422.00000057928264,
11920853.000000166,-0.0653,3,,,,,,108.00000012,,
11920961.000000266,-0.0653,4,,,,874.105706576,,,,1025.0000000931323
11922166.000000317,-0.2039,1,,,,,,142.99999992,,
11922308.999999799,-0.2039,2,,,97.23006268900008,,,,709.000000404194,
11923198.00000016,-0.31280000100000005,3,,,,,,159.00000006,,
11923357.000000238,-0.31280000100000005,4,,,,180.919264709,,,,1620.9999998565763
11925158.000000054,-0.49950000000000006,1,,,,,,178.99999992,,
11925336.999999778,-0.49950000000000006,2,,,213.71364463899988,,,,926.0000002104789,
11926442.999999948,-0.6102,3,,,,,,188.00000016,,
11926630.999999888,-0.6102,4,,,,121.111967329,,,,1359.9999998230487
11928171.000000298,-0.7476,1,,,,,,198.0,,
11928369.000000063,-0.7476,2,,,1322.8044082269998,,,,939.0000001061708,
11929488.000000129,-0.8281,3,,,,,,202.99999986,,
11929690.999999806,-0.8281,4,,,,309.392064194,,,,1252.9999999562278
11931124.000000348,-0.9280000000000002,1,,,,,,208.99999979999998,,
11931333.000000171,-0.9280000000000002,2,,,1392.966928501,,,,1776.9999998621643,
11933289.99999999,-0.9784,3,,,,,,212.0000001,,
11933501.999999885,-0.9784,4,,,,638.347227152,,,,2355.000000447035
11936037.00000029,-0.8080999999999999,1,,,,,,201.00000006000002,,
11936238.000000129,-0.8080999999999999,2,,,658.6105546470001,,,,1346.9999999273568,
11937765.000000015,-0.4961,3,,,,,,178.99999992,,
11937943.99999974,-0.4961,4,,,,143.715736276,,,,888.0000001285225
11939011.999999825,-0.2833,1,,,,,,154.99999998,,
11939167.000000225,-0.2833,2,,,612.24901658,,,,706.9999999366701,
11940054.00000012,-0.1212,3,,,,,,125.99999987999999,,
11940180.000000028,-0.1212,4,,,,21.973640926,,,,644.0000009257346
11941004.000000283,0.026499999999999996,1,,,,,,85.99999998,,
11941090.00000027,0.026499999999999996,2,,,265.45734167899997,,,,624.0000000223517,
11941894.00000025,0.165,3,,,,,,135.99999996,,
11942029.999999981,0.165,4,,,,8.309667437,,,,587.0000008028001
11942797.000000114,0.24330000000000002,1,,,,,,148.99999986,,
11942945.99999974,0.24330000000000002,2,,,37.95989498100005,,,,314.0000004786998,
11943440.000000177,0.2844,3,,,,,,154.99999998,,
11943594.999999948,0.2844,4,,,,6.736568961,,,,709.000000404194
11944484.000000311,0.35109999999999997,1,,,,,,163.99999998,,
11944648.000000302,0.35109999999999997,2,,,52.19062273099996,,,,313.9999992214143,
11945142.000000108,0.3931,3,,,,,,167.99999988000002,,
11945309.999999776,0.3931,4,,,,0.0,,,,252.0000010728836
11945742.000000179,0.431,1,,,,,,171.99999996,,
11945914.000000153,0.431,2,,,60.99626632100001,,,,216.00000020116568,
11946310.000000313,0.4546,3,,,,,,174.99999984000002,,
11946484.99999973,0.4546,4,,,,0.0,,,,2229.0000005392358
11948894.000000227,0.5623,1,,,,,,184.00000008,,
11949077.999999862,0.5623,2,,,9.72718514799999,,,,456.9999993313104,
11949714.99999978,0.5888,3,,,,,,186.00000011999998,,
11949900.999999885,0.5888,4,,,,21.081879659,,,,454.0000005159527
11950534.99999973,0.607,1,,,,,,187.00000014,,
11950722.000000067,0.607,2,,,0.0,,,,216.00000020116568,
11951118.000000227,0.62,3,,,,,,188.99999993999998,,
11951306.999999773,0.62,4,,,,8.80230958,,,,216.00000020116568
11951702.999999933,0.633,1,,,,,,190.00000002,,
11951893.000000343,0.633,2,,,0.0,,,,216.00000020116568,
11952288.999999873,0.646,3,,,,,,190.00000002,,
11952479.000000283,0.646,4,,,,9.66417635,,,,216.00000020116568
11952874.999999814,0.659,1,,,,,,191.00000004,,
11953065.999999829,0.659,2,,,0.0,,,,36652.000000700355,
11989897.999999858,0.5326,3,,,,,,180.99999996,,
11990079.00000005,0.5326,4,,,,42.73323663,,,,216.00000020116568
11990475.000000209,0.5519000000000001,1,,,,,,184.00000008,,
11990658.999999845,0.5519000000000001,2,,,0.0,,,,2917.0000010635704,
11993756.000000238,0.6577999999999999,3,,,,,,191.00000004,,
11993947.000000253,0.6577999999999999,4,,,,9.825562902,,,,216.00000020116568
11994342.999999784,0.675799999,1,,,,,,193.00000007999998,,
11994536.000000266,0.675799999,2,,,0.0,,,,216.00000020116568,
11994931.999999797,0.6937,3,,,,,,194.00000010000002,,
11995125.999999885,0.6937,4,,,,13.623431081,,,,216.00000020116568
11995522.000000045,0.7117,1,,,,,,194.99999988,,
11995716.999999736,0.7117,2,,,0.0,,,,576.0000001173466,
11996472.999999812,0.7349,3,,,,,,196.99999997999998,,
11996669.999999972,0.7349,4,,,,9.764445642,,,,216.00000020116568
11997066.00000013,0.7431000000000001,1,,,,,,196.99999997999998,,
11997263.00000029,0.7431000000000001,2,,,8.316490493999936,,,,594.9999989010394,
11998037.99999978,0.7565999999999999,3,,,,,,198.0,,
11998236.000000173,0.7565999999999999,4,,,,11.536089757,,,,283.00000014714897
11998699.00000028,0.7659,1,,,,,,199.00000002,,
11998898.000000278,0.7659,2,,,0.0,,,,216.00000020116568,
11999293.999999808,0.7741,3,,,,,,199.00000002,,
11999492.999999806,0.7741,4,,,,23.396624434,,,,287.9999994300306
11999960.999999825,0.7733,1,,,,,,200.00000004,,
12000161.000000056,0.7733,2,,,82.02766057600002,,,,1079.0000001434237,
12001420.000000158,0.7328,3,,,,,,196.00000014,,
12001616.000000086,0.7328,4,,,,571.21512103,,,,1468.9999995287508
