time,head_sea,routine,salinity_lake,salinity_sea,ship_volume_lake_to_sea,ship_volume_sea_to_lake,t_flushing,t_level,t_open_lake,t_open_sea
2193090.9999999683,0.25129999999999997,4,,,,50.997454767,,,,280.99999967962503
2193552.0000002347,0.3345,1,,,,,,160.99999992,,
2193713.000000152,0.3345,2,,,0.0,,,,131999.00000067428,
2325892.0000001555,0.1985,3,,,,,,142.00000008,,
2326034.0000000317,0.1985,4,,,,841.548985106,,,,363.99999959394336
2326578.0000002123,0.3052,1,,,,,,157.99999986,,
2326736.000000057,0.3052,2,,,2309.049449024,,,,34063.00000087358,
2360979.00000026,-0.3667,3,,,,,,165.0,,
2361143.9999998547,-0.3667,4,,,,0.0,,,,38461.00000049919
2399785.000000312,0.8476,1,,,,,,204.00000012,,
2399989.0000002226,0.8476,2,,,2071.489467763,,,,534.9999999627471,
2400704.0000001434,0.8195,3,,,,,,202.00000008,,
2400906.000000215,0.8195,4,,,,0.0,,,,5902.000000420958
2406987.9999999655,0.8861,1,,,,,,205.99999998,,
2407194.0000003437,0.8861,2,,,46.99344707099999,,,,277.00000000186265,
2407651.0000003036,0.9285,3,,,,,,209.00000004,,
2407860.0000001257,0.9285,4,,,,64.395100348,,,,3347.000000369735
2411387.0000004536,1.251,1,,,,,,226.99999986,,
2411614.000000083,1.251,2,,,1128.7466550049999,,,,18995.00000020489,
2430789.000000246,1.6946,3,,,,,,246.99999990000003,,
2431036.00000015,1.6946,4,,,,1406.809581186,,,,69615.00000092201
2500831.0000004014,-0.12309999999999999,1,,,,,,125.99999987999999,,
2500957.000000309,-0.12309999999999999,2,,,0.0,,,,412.9999991040677,
2501550.0,-0.04920000000000002,3,,,,,,99.99999989999999,,
2501650.0000001164,-0.04920000000000002,4,,,,993.394769748,,,,496.0000002756715
2502326.00000035,0.03059999999999999,1,,,,,,89.00000003999999,,
2502415.00000041,0.03059999999999999,2,,,0.0,,,,11396.999999368563,
2513992.000000365,0.9489,3,,,,,,209.00000004,,
2514201.000000187,0.9489,4,,,,758.468743787,,,,394.00000032037497
2514774.999999837,0.9865,1,,,,,,212.0000001,,
2514987.0000003604,0.9865,2,,,0.0,,,,394.00000032037497,
2515561.0000000102,1.0127,3,,,,,,213.99999996,,
2515775.0000003725,1.0127,4,,,,1155.673165108,,,,406.99999895878136
2516361.999999918,1.0395,1,,,,,,214.99999998,,
2516576.9999998854,1.0395,2,,,1769.7045225040006,,,,55143.000000016764,
2571899.9999998603,1.6056,3,,,,,,243.0,,
2572143.0000000866,1.6056,4,,,,0.0,,,,20197.000000812113
2592520.000000228,0.9624999999999999,1,,,,,,210.99999989999998,,
2592730.999999889,0.9624999999999999,2,,,2322.0091931660004,,,,757.0000003091991,
2593668.0000001565,1.1059999999999999,3,,,,,,218.00000004,,
2593886.0000001965,1.1059999999999999,4,,,,0.0,,,,5166.000000620261
2599232.000000146,1.7175,1,,,,,,247.99999992000002,,
2599480.000000284,1.7175,2,,,637.1645299809998,,,,374.00000067427754,
2600034.000000288,1.755299999,3,,,,,,249.00000017999997,,
2600283.0000000307,1.755299999,4,,,,0.0,,,,71681.00000044797
2672144.000000437,-0.08120000000000002,1,,,,,,113.00000004,,
2672257.000000449,-0.08120000000000002,2,,,903.858662456,,,,385.9999997075647,
2672823.0000001146,-0.12079999999999999,3,,,,,,125.0000001,,
2672948.000000417,-0.12079999999999999,4,,,,0.0,,,,16307.999998843297
2689435.9999998473,0.45130000000000003,1,,,,,,174.0,,
2689610.0000002887,0.45130000000000003,2,,,79.42900061300008,,,,283.00000014714897,
2690073.000000394,0.5044,3,,,,,,179.99999994,,
2690253.000000352,0.5044,4,,,,0.0,,,,751.999999769032
2691185.000000079,0.5896,1,,,,,,186.00000011999998,,
2691371.0000001825,0.5896,2,,,45.59804779500007,,,,277.9999996069819,
2691829.0000003763,0.6201,3,,,,,,188.99999993999998,,
2692017.9999999236,0.6201,4,,,,583.24674266,,,,512.9999998491257
2692711.0000003595,0.6617,1,,,,,,191.00000004,,
2692902.0000003744,0.6617,2,,,0.0,,,,374.9999990221113,
2693456.9999999832,0.6970000000000001,3,,,,,,194.99999988,,
2693652.0000003045,0.6970000000000001,4,,,,596.722932596,,,,375.0000002793968
2694206.9999999134,0.7324,1,,,,,,196.99999997999998,,
2694404.0000000736,0.7324,2,,,35.044185436999896,,,,682.000001007691,
2695266.0000004107,0.7557,3,,,,,,198.0,,
2695464.000000176,0.7557,4,,,,0.0,,,,6961.000000289641
2702605.0000004238,0.7633,1,,,,,,199.00000002,,
2702804.000000423,0.7633,2,,,1568.509175998,,,,430.99999953992665,
2703414.999999921,0.7273000000000001,3,,,,,,195.99999989999998,,
2703610.9999998473,0.7273000000000001,4,,,,518.426887783,,,,633.9999998454005
2704425.0000002794,0.6824,1,,,,,,193.00000007999998,,
2704618.000000133,0.6824,2,,,0.0,,,,59299.00000090711,
